autor:texto:::
@GrunowCarolina:@futebol_info Nem deus tira a vitória do mengao. Nem sei pq vou assistir o jogo se seremos aniquilados sem pena pelo Flamengo. Nem deus, nem o espírito santo tira essa vitória do Flamengo.:::
@AlandeO18298545:"Só atrasou Mengão mesmo.. https://t.co/4K0FgRo1xL":::
@QUINTELLAOJOAO:"📷 ATENÇÃO:
Nem EXU MIRIM. CABOCLO, SETE FLECHAS, PRETO VELHO, MARIA PADILHA, EXU DAS SETE ENCRUZILHADAS E POMBAGIRA tira a Vitória do São Paulo Futebol Clube (cujo acrônimo é SCI ) contra o Clube de Regatas do Flamengo (Mengão), na data de 18/11/2020, quarta feira.":::
@davifeittosa:"RT @tendipoxd: @TricolorKratos @futebol_info geralmente quem faz essas porras é o flamengo, ah fulano n faz gol a 72 jogos, hat trick no me…":::
@_dougraj:"RT @tendipoxd: @TricolorKratos @futebol_info geralmente quem faz essas porras é o flamengo, ah fulano n faz gol a 72 jogos, hat trick no me…":::
@GermanoSilva633:@futebol_info 4 a 0 FLAMENGO. NEM DEUS TIRA ESSA CLASSIFICAÇÃO DO MENGÃO:::
@kevin_vem7:"RT @tendipoxd: @TricolorKratos @futebol_info geralmente quem faz essas porras é o flamengo, ah fulano n faz gol a 72 jogos, hat trick no me…":::
@tawan012:"RT @Flamengo: O futebol virtual também está celebrando com a Nação nossos 125 anos 🎮🔴⚫

Garanta seu #PES2021 e monte seu time no #myClub co…":::
@Kevin49550300:"RT @tendipoxd: @TricolorKratos @futebol_info geralmente quem faz essas porras é o flamengo, ah fulano n faz gol a 72 jogos, hat trick no me…":::
@JaumFe_:"RT @tendipoxd: @TricolorKratos @futebol_info geralmente quem faz essas porras é o flamengo, ah fulano n faz gol a 72 jogos, hat trick no me…":::
@rai_souza2005:É HOJE QUE O MENGAO GANHA NO MORUMBI E PASSA DE FASE NA COPA DO BRASIL, QUE O SÃO PAULINHO FUTEBOL CLUBE NÃO TEM TRADIÇÃO ALGUMA, TUDO É TODOS OS FATORES SE SUBMETEM A UMA VITÓRIA DO FLAMENGO, NEM DEUS TIRA A CLASSIFICAÇÃO DELES, PARABÉNS, FLAMENGO:::
@giannekolt:"@RMPoficial tite é vascaino😭😭 tite é anti-mengao 

não brigou pro futebol voltar logo? Não aprovou pro calendário ser apertado? Não bancou que era tranquilo porque tem elenco? Agora aguenta, ue. O Tite tem que se preocupar com a seleção, não com o calendário da cbf, mt menos com o flamengo":::
@tendipoxd:@TricolorKratos @futebol_info geralmente quem faz essas porras é o flamengo, ah fulano n faz gol a 72 jogos, hat trick no mengão.:::
@pronomenitros:@futebol_info 36X0 pro Flamengo, ninguém tira essa vitória do todo poderoso mengao:::
@fla_miami:"Nosso hino já diz “Vencer, Vencer, Vencer.”

Venha amanhã para a Fla Miami ver o Mengão vencer mais esse desafio.

#vamosvirarmengo
#flamiami 
#FLAMENGO 
#miami 
#futebol 
#Fla 
#Mengo 
#Mengão 
#OndeEstiverEstarei https://t.co/UWE3ImaCO6":::
@SandroRobertoO2:@FlaResenhaNews Moral? O que é moral no futebol o tite multilando o flamengo?ou os erros seguidos de arbitragens, penaltis nao marcados gols maus anulados se fossem a favor do mengao ..... mas como e contra ninguem fala nada:::
@Ryan__Spfc:@futebol_info 3x0 flamengo porque ninguém segura o mengão:::
@653_fuku:"RT @Flamengo: O futebol virtual também está celebrando com a Nação nossos 125 anos 🎮🔴⚫

Garanta seu #PES2021 e monte seu time no #myClub co…":::
@vinirafa4:@SalmoValentim1 @Flamengo @CBF_Futebol @CopadoBrasil Só pode ser descaramento, não acredito que seja tao mal informado. Paspalhao querendo biscoitinho da torcida do Mengão . Não sabe q @CBF_Futebol Já abriu, já meteu a mão no bolso do Grêmio etc........ Caboclo veste tricolor.:::
@AEscadas:"RT @Flamengo: O futebol virtual também está celebrando com a Nação nossos 125 anos 🎮🔴⚫

Garanta seu #PES2021 e monte seu time no #myClub co…":::
@MascoteFLA:"RT @Flamengo: O futebol virtual também está celebrando com a Nação nossos 125 anos 🎮🔴⚫

Garanta seu #PES2021 e monte seu time no #myClub co…":::
@Denilson_mengao:@SalmoValentim1 @Flamengo @CBF_Futebol @CopadoBrasil Agora escroto mostra sua indignação no pedido do São Paulo.:::
@viplantz:"Avante Mengão, se não vai no futebol, vai na raça 🖤❤ https://t.co/MZqiLBQQzX":::
@Danrley1895:"RT @Flamengo: O futebol virtual também está celebrando com a Nação nossos 125 anos 🎮🔴⚫

Garanta seu #PES2021 e monte seu time no #myClub co…":::
@gabrielricd:"RT @Flamengo: O futebol virtual também está celebrando com a Nação nossos 125 anos 🎮🔴⚫

Garanta seu #PES2021 e monte seu time no #myClub co…":::
@albenosilva:@SalmoValentim1 @Flamengo @CBF_Futebol @CopadoBrasil Tudo junto pra lascar o Mengão.:::
@tompson_leandro:@FlaResenhaNews Futebol nos prega peças, que sabe Lincon de a volta por cima amanhã e leve o flamengo a classificação, momento de toda fé  confiança no o MENGAO.:::
@Vitor_mengao:"@SalmoValentim1 @Flamengo @CBF_Futebol @CopadoBrasil Lamentável é o Nível de árbitros que tem no quadro de vcs, o time é prejudicado, pode perder milhões e vcs ainda quer que engula calado, cria vergonha na cara e seja mais profissional.
O @Flamengo, tem que cobrar mesmo, futebol profissional não é várzea não.":::
@Bryancgfialho:"RT @Flamengo: O futebol virtual também está celebrando com a Nação nossos 125 anos 🎮🔴⚫

Garanta seu #PES2021 e monte seu time no #myClub co…":::
@Fabrcio85272348:"RT @Flamengo: O futebol virtual também está celebrando com a Nação nossos 125 anos 🎮🔴⚫

Garanta seu #PES2021 e monte seu time no #myClub co…":::
@canaltrcplayer:"RT @Flamengo: O futebol virtual também está celebrando com a Nação nossos 125 anos 🎮🔴⚫

Garanta seu #PES2021 e monte seu time no #myClub co…":::
@dourafla_ms:"Boa tarde a vc que é Flamengo e para quem gosta do futebol!
Amanhã vcs irão presenciar o porquê, do Mengão ser tão grande, a maioria de SP irão contra o Mengão e vão torcer para o rival, no Brasil praticamente todos rivais irão torcer contra o Mengão!
#FlamengoContraTodos":::
@Raimund50969641:"RT @Flamengo: O futebol virtual também está celebrando com a Nação nossos 125 anos 🎮🔴⚫

Garanta seu #PES2021 e monte seu time no #myClub co…":::
@amadeubarcellos:"@futebol_info Gerson, William Arão, Arrascaeta, Vitinho, Michael e Pedro Rocha.
Ainda sim, FLAMENGO MUITO FAVORITO.
Mengao vai forte.
Pode confiar.
Imprensa nunca erra.":::
@Flamengo:"O futebol virtual também está celebrando com a Nação nossos 125 anos 🎮🔴⚫

Garanta seu #PES2021 e monte seu time no #myClub com Lendas do passado e do presente do Mengão: https://t.co/Q2qVaKGNUM

A campanha está disponível no @pes_brasil até 18/11, às 21h.
#konami https://t.co/GOsRElSgnq":::
@leandrobaesa:@Flaribe1 @DANIELSOUZADEA @L_Rehem @_pksilva @Roniel_carneiro @cahemota @tt_perolass @museuspfc @CBF_Futebol @maurocezar @marcosbrazrio E com o técnico São Paulino pra sabotar o mengão, a taça já é nossa!!! Ricardo Teixeira (Flamenguista) foi presidente da CBF por anos e o Flamengo n ganhava nada...:::
@mulheresgols:"Primeiro post com o mengão mirando hahaha
#flamengo 
#futebol
#Fla125 https://t.co/p3SVDZ2OcJ":::
@charles_chaSan:@IihRapaaz @futebol_info @PaparazzoRN Apaga essa vergonha que da tempo. FLAMENGO, TEM ATÉ FINAL DE DEZEMBRO PRA CONTRATAR O PEDRO, POR 14 MILHÕES DE EUROS NA COTAÇÃO DA MOEDA DO ANO PASSADO... ACHO QUE ERA 4 OU 5 RS MAIS OU MENOS NO PERÍODO DA CONTRATAÇÃO. PEDRO É DO MENGÃO. DEPOIS SE QUALQUER OUTRO QUISER 💯 M EUROS:::
@rcsmatheus:"@futebol_info Independente de quem jogar ninguém segura o Flamengo quarta.
Já to metendo um ALL IN na BET365 na vitória do Mengão por 2 ou mais gols de diferença! https://t.co/JWowx0mZhU":::
@TREMBALA_MENGAO:"RT @meuFLAgenuino: #Flamengo pediu a mudança e a @cbf vai atender, correto?          https://t.co/QftRobbp6e":::
@Geovani16985306:"@CBF_Futebol  Por favor não convocar mais jogadores do flamengo. Só eles irem, que voltam com lesão. Ai quem tem que paga com prejuízo é o flamengo agora ???

#Fla125Anos #Flamengo125Anos #mengao  #flamengo #brasil #cbf":::
@jvsantos_01:"@geglobo crl olha o nível que o flamengo chegou kkkkkkk ta com MUITO medo do spfc 
brota mengao 90 minutin de porrada seca no morumbi pode escolher o árbitro a gente vai só com futebol mesmo":::
@f_azul1990:@Flamengo Parabéns mengão..Agora no dia do aniversário não tem muito o que comemorar.. cadê o futebol..?! O gato comeu....!:::
@Marcelo94619101:@futebol_info @PaparazzoRN Vendo geral falando a mas o pedro quer isso quer aquilo, o cara é flamenguista desde menor, claro que vai querer o mengao, já tem até pré contrato, relaxem a prioridade é do flamengo... kkkkk:::
@SempreCRF:"Pedro é um jogador muito acima da média e o Mengão não pode perdê-lo de jeito nenhum 🙏 Nosso artilheiro craque e parece que joga no Flamengo há muito tempo. Alô Real, tem o Lincoln aqui, se quiser, pode levar. Tá tudo certo!

https://t.co/D42pgqtgTD":::
@ClovisRFerreira:"RT @MarquinhosAssu2: Beccacece larga mão de tudo pela Liberta e avisa: “Pensar no Flamengo”; Racing vai poupar titulares para duelo contra…":::
@MarquinhosAssu2:"Beccacece larga mão de tudo pela Liberta e avisa: “Pensar no Flamengo”; Racing vai poupar titulares para duelo contra o Mengão https://t.co/RLcBDhQoKV via @bolavipcom":::
@MaryOliveiraFla:@AntMarco18 Não mesmo, eles tem que servir o povo já que o povo o elegeu. Agora precisa mostrar serviço e assim sair do Flamengo que infelizmente é uma pena pois com ele focado no mengão o nosso futebol é outro.:::
@vgsa_:"RT @SempreCRF: Mengão bastante desfalcado para lutar por vaga na semifinal...

Ceni, o caminho está na base. Eu acredito nas crias do Rubro…":::
@SempreCRF:"Mengão bastante desfalcado para lutar por vaga na semifinal...

Ceni, o caminho está na base. Eu acredito nas crias do Rubro-Negro!

Mas há esperança, Gabigol e Thiago Maia ainda são apenas dúvidas, não baixas

https://t.co/YyFkupbHB9":::
@Thiguitao:@CBF_Futebol @Flamengo Parabens, Mengao... e obrigado pelos 6 pontos...:::
@ArthurSennaG:"@Kevi_ricky @CBF_Futebol @Flamengo Mengão é o atual
Campeão brasileiro
Campeão da libertadores
E vice campeão mundial só atrás do Liverpool no mundo. https://t.co/BPHb4DnZoc":::
@lelec00l:@CBF_Futebol @Flamengo Um dos mais é o caralho! E para de desfalcar o mengão, porra!:::
@R54Gata:@CBF_Futebol @Flamengo Parabéns Mengão do meu coração!:::
@RobsonB07347692:@CBF_Futebol @Flamengo Parabéns Mengão:::
@HenriqueDeAzev1:"SER FLAMENGO É  REPRESENTAR A ALMA DO FUTEBOL BRASILEIRO. PARABÉNS NAÇÃO, POR SER A VERDADEIRA NAÇÃO DO FUTEBOL E POR TORCER PELO MENGÃO!
FELIZ ANIVERSÁRIO FLAMENGO⚫🔴⚫🔴":::
@MCPPE1:"É isso ai mengão do rio, melhor do brasil e melhor da américa meus parabéns gigante do futebol brasileiro rs https://t.co/ksTHYCm1uZ":::
@FridmanNascime1:@CBF_Futebol @Flamengo Te foder CBF, arrebentou com jogadores do Mengão e ainda vem com essa. TNC!!:::
@EbenezerBastos:"@Kevi_ricky @CBF_Futebol @Flamengo Mengão é o atual
Campeão brasileiro
Campeão da libertadores
E vice campeão mundial só atrás do Liverpool no mundo. https://t.co/ahZ7yThSwA":::
@JoniRFL:"RT @macariofla: @Olivinha16 @Flamengo @Olivinha16 Quer fazer um extra no futebol do Mengao? Vai lá com sua raça e disposição que vai ser be…":::
@macariofla:@Olivinha16 @Flamengo @Olivinha16 Quer fazer um extra no futebol do Mengao? Vai lá com sua raça e disposição que vai ser bem melhor que muitos lá. Tem horas que a raça é mais importante que a técnica.:::
@dxnaldi:@CBF_Futebol @Flamengo vsf cbf só sabota meu mengão:::
@HerikLuiz8:"@CBF_Futebol @Flamengo Ta fudendo meu Mengão pow, aii fica difícil de trocer pra vcs nessa porra!!!

Os queridinhos de vcs ta aii São paulo, Palmeiras,grêmio powe":::
@mengao_19:@futebol_info Eu apostei 120 kkkk e o Flamengo me fodeu mais uma vez🤡🤡:::
@FFerdub:@CBF_Futebol @Flamengo @CBF_Futebol 87 é do Mengão, pare de fazer palhaçada com esse título. #Fla125:::
@Rodolforcrw:@CBF_Futebol @Flamengo Agora poderiam parar de prejudicar o Mengão né.:::
@_Desfalcados:"Parabéns ao @Flamengo , o clube com a maior torcida do Brasil, pelos seus 125 anos de muitos títulos, conquistas e histórias no futebol.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
#Desfalcados #futebol #brasileirão #brasileirao #campeonatobrasileiro #Flamengo #mengo #mengão #Flamengo125Anos #crt https://t.co/Srx0aAupmZ":::
@AnailtaC:@CBF_Futebol @Flamengo Parabéns Mengão 💖:::
@LucasSo121421:@CBF_Futebol @Flamengo Vcs estão querendo ferrar com o Mengão, e agora quer vir parabenizar meu time, vsf:::
@Andrbrenocarioc:Bom dia!! Puto?Sim!Mas hoje são 125 anos de futebol Rubro Negro,do meu Flamengo, do nosso Flamengo!Vivemos alegrias, tristezas e mais alegrias!A todos que amam o Mengão parabéns!Continuo acreditando,podemos passar na quarta e podemos ir a liderança do brasileiro em 4 rodadas. SRN:::
@avrfmengo:@Flamengo Hj, a torcida não tem nada para comemorar.  Se for para ficar exaltando o passado vitorioso do Mengão, eu exalto a ERA ZICO, pois foi a era de bom futebol e de mts  títulos em vários anos.  O time atual parece que esqueceu o futebol em apenas um ano. Melhor elenco do país? 🤬🤬🤬:::
@GegeoFLA:"@CBF_Futebol @Flamengo Foda-se @CBF_Futebol .... Esqueça os craques do Mengao!!
Seleção brasileira já era!!!":::
@MozartSobrinho:@Flamengo @SofaScoreBR Diretoria e Rogério Ceni,,por favor,, pare de apostar nessa dupla de zaga, já está mais do que provado que não dá certo,, procure na base algum moleque pra substituir Gabriel e Pedro hora que precisar troca-los,,pare de apostar no Lincon esse não tem futebol pra estar no MENGAO:::
@DeniseS77914413:@venecasagrande Iamos poder comemorar o Aniversário do Mengão,Vitória no Futebol,no Vôlei Feminino e no Flabasquete 😒🥺 Mas Eles ñ fizeram questão. #Fla125 @Flamengo Tinha tudo pra ganhar.:::
@DonnerBrasil:"@lance_flamengo Nenhum atacante do Sao Paulo na seleção??

Ahhhhhh @CBF_Futebol
Quer eliminar o Mengão na quarta feira.

Brener e Luciano não fazem gols (ironia)

Kkkkkkkkkkk

Aprende @Flamengo @marcosbrazrio":::
@futebol_campo:@Flamengo Agora o MENGAO está em outro PATAMA:::
@ElvissSants:"@LilianPorto6 Uma fala dele passada pela @simpraisa (não vi entrevista) me incomodou demais 😡 foi sobre atuação destes zagueiros nos outros clubes antes do Flamengo.
Para nós o importante é o Mengão! Futebol tem momentos, LP e GH mostra que não estão redendo agora.":::
@OddsShark_BR:"Será que Rogério Ceni estreia com vitória no Brasileirão comandando o Flamengo?

Veja como apostar no Mengão contra o Atlético-GO: https://t.co/Inzh2a9BoE":::
@OddsShark_BR:"Será que Rogério Ceni estreia com vitória no Brasileirão comandando o Flamengo?

Veja como apostar no Mengão contra o Atlético-GO: https://t.co/Inzh2a9BoE https://t.co/280h62nN1W":::
@ConceMoraes4:@fabiotoyo @alexCRFla @CBF_Futebol @Flamengo So assisto pra ficar torcendo pra nao baterem em nossos jogadores do mengao,assim como assisto do uruguai e do chile ,da um desespero !!!:::
@Tyesto:"Alô Nação Rubro-negra do Rio, se liga na hora de votar, que Eduardo Paes não tá brincando na fala dele.

#Flamengo #Mengão #RiodeJaneiro #Eleicoes2020 #Futebol #IssoAquiEFlamengo https://t.co/gLQsFl2mGC":::
@Alex1000mil:@futebol_info Qd é com flamengo da esse carnaval...e assim todos vivem do mengão:::
@futebol__123:"RT @Flamengo: HOJE TEM MENGÃO NO BRASILEIRÃO! 

Às 21h30, o Mais Querido recebe o Atlético-GO, no Maracanã. Vamos com tudo em busca dos trê…":::
@FalaSerioLazaro:"Essa belíssima #SelecaoBrasileira do #Tite é 100% levantamentos na área, 0% talento e jogadas individuais!

Parabéns Tite, por essa seleção de merda.

Foda que em 2019 tinha o #Flamengo pra compensar, mas esse ano nem o Mengão tá jogando aquele futebol foda e vistoso...

#BRAxVEN":::
@toinhodaplanet:Vou logo dizer, não tenho qualquer afinidade com a seleção da @CBF_Futebol , assisto às vezes porque eu gosto de futebol, mas torcer eu torço e vibro só pelo @Flamengo !! Ah eu peço apenas à Deus que não se machuque nenhum jogador e principalmente os do Mengão. 🙏🙏🙏🙏🙏🙏:::
@MulekLC:@KauamSilv4 @FoxSportsBrasil @Flamengo Casemiro com a 10 acho que Vc Nem Sabe o que e Futebol meu deus , olha a campanha do ER ! Morde a Cara aí Pow pq o 10 da Seleção e do Mengao Seu Merda ..:::
@beautifullrai:"RT @effectsgguk: bbb bbb20 daniel marcela manu gizelly prior nsfw +18 thread meme link concert concept photo futebol mengão flamengo iphone…":::
@ap3nas1curioso:"@Pedro9oficial @CBF_Futebol Volta logo pro Mengão...
Repete comigo: Minha seleção é o Flamengo!":::
@ColunaBluesRock:"Ainda não.conhece? Se curte Flamengo e Rock n Roll, nos siga lá também! A partir da semana que vem, começaremos as entrevistas com ex-jogador do Mengão!
.
#ColunaBluesRock #Rock #Flamengo #mantosagrado #Futebol https://t.co/kN002vMzsP":::
@FlamengoDaDepr7:"AAAH como eu amo ver os são paulinos comemorando a classificação. 
Esqueceram que isso aqui é futebol, e o Paulinho tem costume de ser eliminado no Morumbi.
Vamos pra cima mengão, vamos que essa classificação será histórica, a lá contra Emelec.
#VamosFlamengo  #Flamengo  #Fla":::
@EngPVieira:"@Flamengo Vindo do Flamengo, o assunto que me interessa é futebol... para outros assuntos, tenho outras fontes.
Vamos voltar a tratar, apenas, dos interesses do Mengão?!
Obrigado!":::
@SaymonLUST:@Hugo99_ @Flamengo @CBF_Futebol Mano todo mundo falha e não liga pra esses fdp racistas q se dizem  Flamenguistas,deve ser algum Anti se passando por flamenguista, #naooaracismo #melhorgoleirodobrasil #mengao #tamojuntoshugo:::
@nutririchardpe:@futebol_info Deu mole, n quis vir pro Flamengo. Mengao ia vender mt camisa kkkk:::
@gabigwI:"1: pessoal, na q finjo ser normal (a minha mais inativa 🗣)
2: fc pro justin, onde converso com as beliebers, vejo notícias #dele, voto nele e etc
3: fc pro flamengo, onde vejo as notícias do meu mengão, comento os jogos e converso sobre futebol em geral ❤️🖤":::
@AleCRF27:"@AnaLeal_FLA1895 @futebol_info Claro que tem 1x0 pênalti 
2x0 Flamengo classificado
Pra cima deles Mengão 🔴⚫":::
@emprestado:"@LannaPaa @sortudomasfeio @Hamilton_srn @futebol_info @LannaPaa, Entre para o grupo do Flamengo no Orbis (https://t.co/LZmJ8HiJOF). Marque os lugares no mapa onde a torcida está assistindo o jogo do Mengão ! Veja como funciona: https://t.co/Z5a1idEkXC":::
@ArthurrG10:"RT @DaniloN58340436: @ArthurrG10 @futebol_info Quero q a seleção da CBF se foda. Quero que o Tite se foda. Minha unica seleção é a do Mengã…":::
@DaniloN58340436:@ArthurrG10 @futebol_info Quero q a seleção da CBF se foda. Quero que o Tite se foda. Minha unica seleção é a do Mengão. CBF vai se fuder com esse VAR desgraçado. Nunca que o Gabigol estava em impedimento, penalti para o Flamengo ñ marcado. VTNC CBF.:::
@LannaPaa:@ibismania @Flamengo O @ibismania só tem isso pq fica marcando o Flamengo e fica fingindo q faz parte do futebol nacional.. mengao bloquear essa bosta ela morre kkkk:::
@SethVitor:"RT @SempreCRF: O Mengão jogou bem e poderia ter uma melhor sorte. Foram vacilos individuais que resultaram em mais uma derrota. Mas mesmo a…":::
@fabricyo_crf:"RT @SempreCRF: O Mengão jogou bem e poderia ter uma melhor sorte. Foram vacilos individuais que resultaram em mais uma derrota. Mas mesmo a…":::
@SempreCRF:"O Mengão jogou bem e poderia ter uma melhor sorte. Foram vacilos individuais que resultaram em mais uma derrota. Mas mesmo assim vejo um time completamente diferente e estou muito esperançoso para o segundo jogo

https://t.co/lDHx91WFaK":::
@euesausilva_off:"Mais Uma Vez Antes da Merda Acontecer 
#hugo #hugosouza #crf #flamengo #vamosflamengo #segueolider #mengao #mengo #flamenguista #fla #vamoquevamo #futebol #soccerskills #soccer #football #tricolor #neymar #soccerdirties #freestyle #team #nike #nfl #goles #instagram #saopaulofc https://t.co/fqkW92aAzr":::
@gi_endres:"RT @pedrinchamyto: O jogo foi bom, o verdadeiro Flamengo e São Paulo, o jogo que todo mundo tava esperando, uma falha do Hugo que em hipóte…":::
@pedrinchamyto:O jogo foi bom, o verdadeiro Flamengo e São Paulo, o jogo que todo mundo tava esperando, uma falha do Hugo que em hipótese alguma deveria ter acontecido, Neneca tem esse problema, não sabe quebrar parece, mas é futebol, acontece. Mengão tá on ainda, que venha o Morumbi ❤️🖤:::
@Cristianzinnn:10 finalizações do Flamengo contra 2 do são Paulo, de 10 finalizações 1 gol do Mengão de duas do são Paulo dois gols deles( já incluindo a falha do nosso goleirão), e rapaziada o futebol e duro as vezes😩😩:::
@Cl_Mengao:"RT @maurocezar: Tem post novo no blog:

Na estreia de Rogério Ceni, irônica derrota no erro do goleiro com os pés 

https://t.co/nIltAM0LQz…":::
@Luciana59558816:"@Flamengo Eu sei que 99% dos otarios das torcidas adversárias começou a torcer contra o MENGÃO em 2019 quando ganhamos a LIBERTADORES, BRASILEIRAO, RECOPA etc.mas vou explicar pra vocês: esse time é do caralho! Luta até o fim porque tem o melhor elenco e o templo do futebol a disposição🖕🏼":::
@KalebeCirelli99:"RT @capelareal: O SPFC entregou umas 10 bolas para o Flamengo na tentativa de sair jogando. O Mengão não aproveitou nenhuma.

Na única que…":::
@Cl_Mengao:"RT @Cenidadepr: @Flamengo Quem não faz leva, isso é do futebol e todo mundo sabe. o tanto de gols que esse time entrega para o adversário é…":::
@Lucas011202:"RT @capelareal: O SPFC entregou umas 10 bolas para o Flamengo na tentativa de sair jogando. O Mengão não aproveitou nenhuma.

Na única que…":::
@GreiceTarraque:Hugo Souza, errou como o menino que ainda é, mas revelou o grande homem que é nessa entrevista perfeita onde chamou a responsa pra si! É futebol, é erro, é acerto, é recomeço e torcer pra não acontecer de nv! Sorte pra próxima quarta-feira! Vamos Mengão! @Flamengo @FLANAACAO:::
@Lemes_Joao1:"RT @capelareal: O SPFC entregou umas 10 bolas para o Flamengo na tentativa de sair jogando. O Mengão não aproveitou nenhuma.

Na única que…":::
@capelareal:"O SPFC entregou umas 10 bolas para o Flamengo na tentativa de sair jogando. O Mengão não aproveitou nenhuma.

Na única que o Tricolor conseguiu roubar, aproveitou.

Futebol ♥️":::
@bocaoCRF:@futebol_info Não vai porque aqui no Flamengo não choramos. O VAR veio pra ficar, corrigir possíveis erros. Só espero que quando for a favor do Mengão, a arcoirizada segure o choro:::
@VATAIDES:"@Flamengo Hoje tem meu time do coração @Flamengo sob o comando de im dos caras mais sensatos competentes e dignos que ja vi no futebol.
Sou @Flamengo 
Sou @rogerioceni 
#RogerioCeni no #mengao":::
@guicurado:"@Flamengo Bora, Mengão!!!
Domè e seu futebol medíocre já era... Agora é só focar nos títulos de 2020!!!
🙏🏻🙏🏻🙏🏻":::
@dg3musicdg3:"Se tem jogo do Mengão, tem gol do Gabigoll!!!
👉https://t.co/eOeHvwTsbt
.
.

@gabigol 
@Flamengo 
@Buchecha

#futebol #futbol #melhordomundo #globoesporte #flamengo #naçãorubronegra #sempreflamengo https://t.co/IcTBRnTO8e":::
@Aleff_vini:Mano achar q o Flamengo vai apresentar um bom futebol com esse time escalado e com 1 dia de treino é beirar a loucura. Mas sempre vou apoiar, vamos mengao ❤️🖤:::
@MengoNordestino:"🔴 @Flamengo está Escalado para enfrentar o São Paulo. 
O Mengão terá a volta de @gabigol ⚽️  ao time Titular. Será a estréia de Rogério Ceni no comando do Mengão. Vale vaga nas Semifinais. ‼️

#futebol #flamengo 
#mengonordestino #copadobrasil2020 https://t.co/mx8XXynRy0":::
